"date","city","rent_value","data_flag","source","last_seen"
"2010-11-01","Toronto","1062.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2010-11-01","Vancouver","1113.75","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2010-11-01","Victoria","971.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2010-11-01","Winnipeg","760.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2010-12-01","Calgary","962.73","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2010-12-01","Edmonton","945.31","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2010-12-01","Toronto","1062.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2010-12-01","Vancouver","1113.75","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2010-12-01","Victoria","971.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2010-12-01","Winnipeg","760.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2011-01-01","Calgary","971.20","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2011-01-01","Edmonton","954.38","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2011-01-01","Toronto","1091.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2011-01-01","Vancouver","1152.44","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2011-01-01","Victoria","985.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2011-01-01","Winnipeg","796.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2011-02-01","Calgary","971.20","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2011-02-01","Edmonton","954.38","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2011-02-01","Toronto","1091.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2011-02-01","Vancouver","1152.44","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2011-02-01","Victoria","985.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2011-02-01","Winnipeg","796.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2011-03-01","Calgary","971.20","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2011-03-01","Edmonton","954.38","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2011-03-01","Toronto","1091.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2011-03-01","Vancouver","1152.44","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2011-03-01","Victoria","985.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2011-03-01","Winnipeg","796.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2011-04-01","Calgary","971.20","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2011-04-01","Edmonton","954.38","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2011-04-01","Toronto","1091.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2011-04-01","Vancouver","1152.44","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2011-04-01","Victoria","985.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2011-04-01","Winnipeg","796.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2011-05-01","Calgary","971.20","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2011-05-01","Edmonton","954.38","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2011-05-01","Toronto","1091.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2011-05-01","Vancouver","1152.44","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2011-05-01","Victoria","985.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2011-05-01","Winnipeg","796.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2011-06-01","Calgary","971.20","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2011-06-01","Edmonton","954.38","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2011-06-01","Toronto","1091.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2011-06-01","Vancouver","1152.44","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2011-06-01","Victoria","985.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2011-06-01","Winnipeg","796.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2011-07-01","Calgary","971.20","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2011-07-01","Edmonton","954.38","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2011-07-01","Toronto","1091.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2011-07-01","Vancouver","1152.44","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2011-07-01","Victoria","985.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2011-07-01","Winnipeg","796.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2011-08-01","Calgary","971.20","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2011-08-01","Edmonton","954.38","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2011-08-01","Toronto","1091.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2011-08-01","Vancouver","1152.44","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2011-08-01","Victoria","985.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2011-08-01","Winnipeg","796.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2011-09-01","Calgary","971.20","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2011-09-01","Edmonton","954.38","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2011-09-01","Toronto","1091.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2011-09-01","Vancouver","1152.44","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2011-09-01","Victoria","985.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2011-09-01","Winnipeg","796.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2011-10-01","Calgary","971.20","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2011-10-01","Edmonton","954.38","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2011-10-01","Toronto","1091.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2011-10-01","Vancouver","1152.44","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2011-10-01","Victoria","985.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2011-10-01","Winnipeg","796.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2011-11-01","Calgary","971.20","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2011-11-01","Edmonton","954.38","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2011-11-01","Toronto","1091.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2011-11-01","Vancouver","1152.44","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2011-11-01","Victoria","985.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2011-11-01","Winnipeg","796.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2011-12-01","Calgary","971.20","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2011-12-01","Edmonton","954.38","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2011-12-01","Toronto","1091.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2011-12-01","Vancouver","1152.44","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2011-12-01","Victoria","985.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2011-12-01","Winnipeg","796.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2012-01-01","Calgary","1027.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2012-01-01","Edmonton","984.25","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2012-01-01","Toronto","1135.36","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2012-01-01","Vancouver","1168.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2012-01-01","Victoria","1002.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2012-01-01","Winnipeg","784.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2012-02-01","Calgary","1027.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2012-02-01","Edmonton","984.25","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2012-02-01","Toronto","1135.36","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2012-02-01","Vancouver","1168.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2012-02-01","Victoria","1002.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2012-02-01","Winnipeg","784.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2012-03-01","Calgary","1027.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2012-03-01","Edmonton","984.25","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2012-03-01","Toronto","1135.36","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2012-03-01","Vancouver","1168.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2012-03-01","Victoria","1002.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2012-03-01","Winnipeg","784.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2012-04-01","Calgary","1027.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2012-04-01","Edmonton","984.25","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2012-04-01","Toronto","1135.36","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2012-04-01","Vancouver","1168.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2012-04-01","Victoria","1002.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2012-04-01","Winnipeg","784.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2012-05-01","Calgary","1027.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2012-05-01","Edmonton","984.25","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2012-05-01","Toronto","1135.36","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2012-05-01","Vancouver","1168.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2012-05-01","Victoria","1002.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2012-05-01","Winnipeg","784.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2012-06-01","Calgary","1027.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2012-06-01","Edmonton","984.25","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2012-06-01","Toronto","1135.36","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2012-06-01","Vancouver","1168.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2012-06-01","Victoria","1002.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2012-06-01","Winnipeg","784.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2012-07-01","Calgary","1027.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2012-07-01","Edmonton","984.25","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2012-07-01","Toronto","1135.36","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2012-07-01","Vancouver","1168.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2012-07-01","Victoria","1002.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2012-07-01","Winnipeg","784.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2012-08-01","Calgary","1027.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2012-08-01","Edmonton","984.25","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2012-08-01","Toronto","1135.36","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2012-08-01","Vancouver","1168.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2012-08-01","Victoria","1002.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2012-08-01","Winnipeg","784.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2012-09-01","Calgary","1027.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2012-09-01","Edmonton","984.25","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2012-09-01","Toronto","1135.36","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2012-09-01","Vancouver","1168.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2012-09-01","Victoria","1002.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2012-09-01","Winnipeg","784.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2012-10-01","Calgary","1027.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2012-10-01","Edmonton","984.25","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2012-10-01","Toronto","1135.36","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2012-10-01","Vancouver","1168.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2012-10-01","Victoria","1002.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2012-10-01","Winnipeg","784.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2012-11-01","Calgary","1027.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2012-11-01","Edmonton","984.25","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2012-11-01","Toronto","1135.36","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2012-11-01","Vancouver","1168.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2012-11-01","Victoria","1002.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2012-11-01","Winnipeg","784.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2012-12-01","Calgary","1027.27","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2012-12-01","Edmonton","984.25","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2012-12-01","Toronto","1135.36","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2012-12-01","Vancouver","1168.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2012-12-01","Victoria","1002.40","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2012-12-01","Winnipeg","784.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2013-01-01","Calgary","1103.33","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2013-01-01","Edmonton","1056.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2013-01-01","Toronto","1164.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2013-01-01","Vancouver","1191.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2013-01-01","Victoria","1013.67","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2013-01-01","Winnipeg","855.56","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2013-02-01","Calgary","1103.33","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2013-02-01","Edmonton","1056.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2013-02-01","Toronto","1164.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2013-02-01","Vancouver","1191.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2013-02-01","Victoria","1013.67","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2013-02-01","Winnipeg","855.56","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2013-03-01","Calgary","1103.33","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2013-03-01","Edmonton","1056.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2013-03-01","Toronto","1164.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2013-03-01","Vancouver","1191.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2013-03-01","Victoria","1013.67","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2013-03-01","Winnipeg","855.56","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2013-04-01","Calgary","1103.33","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2013-04-01","Edmonton","1056.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2013-04-01","Toronto","1164.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2013-04-01","Vancouver","1191.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2013-04-01","Victoria","1013.67","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2013-04-01","Winnipeg","855.56","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2013-05-01","Calgary","1103.33","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2013-05-01","Edmonton","1056.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2013-05-01","Toronto","1164.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2013-05-01","Vancouver","1191.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2013-05-01","Victoria","1013.67","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2013-05-01","Winnipeg","855.56","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2013-06-01","Calgary","1103.33","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2013-06-01","Edmonton","1056.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2013-06-01","Toronto","1164.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2013-06-01","Vancouver","1191.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2013-06-01","Victoria","1013.67","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2013-06-01","Winnipeg","855.56","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2013-07-01","Calgary","1103.33","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2013-07-01","Edmonton","1056.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2013-07-01","Toronto","1164.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2013-07-01","Vancouver","1191.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2013-07-01","Victoria","1013.67","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2013-07-01","Winnipeg","855.56","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2013-08-01","Calgary","1103.33","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2013-08-01","Edmonton","1056.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2013-08-01","Toronto","1164.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2013-08-01","Vancouver","1191.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2013-08-01","Victoria","1013.67","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2013-08-01","Winnipeg","855.56","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2013-09-01","Calgary","1103.33","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2013-09-01","Edmonton","1056.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
"2013-09-01","Toronto","1164.00","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.365357+00"
"2013-09-01","Vancouver","1191.94","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.372729+00"
"2013-09-01","Victoria","1013.67","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.379261+00"
"2013-09-01","Winnipeg","855.56","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.384233+00"
"2013-10-01","Calgary","1103.33","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.358712+00"
"2013-10-01","Edmonton","1056.07","DERIVED_ANNUAL","CMHC_Rental_Market_Survey","2025-10-23 22:12:47.363244+00"
